match_id,participant_id,participant_name
ESPORTSTMNT03_3220950,1,Fudge
ESPORTSTMNT03_3220950,2,Blaber
ESPORTSTMNT03_3220950,3,EMENES
ESPORTSTMNT03_3220950,4,Berserker
ESPORTSTMNT03_3220950,5,Zven
ESPORTSTMNT03_3220950,6,Oscarinin
ESPORTSTMNT03_3220950,7,Razork
ESPORTSTMNT03_3220950,8,Humanoid
ESPORTSTMNT03_3220950,9,Noah
ESPORTSTMNT03_3220950,10,Trymbi
ESPORTSTMNT03_3220979,1,Chasy
ESPORTSTMNT03_3220979,2,Elyoya
ESPORTSTMNT03_3220979,3,Nisqy
ESPORTSTMNT03_3220979,4,Carzzy
ESPORTSTMNT03_3220979,5,Hylissang
ESPORTSTMNT03_3220979,6,TheShy
ESPORTSTMNT03_3220979,7,Weiwei
ESPORTSTMNT03_3220979,8,Xiaohu
ESPORTSTMNT03_3220979,9,Light
ESPORTSTMNT03_3220979,10,Crisp
ESPORTSTMNT03_3221117,1,BrokenBlade
ESPORTSTMNT03_3221117,2,Yike
ESPORTSTMNT03_3221117,3,Caps
ESPORTSTMNT03_3221117,4,Hans Sama
ESPORTSTMNT03_3221117,5,Mikyx
ESPORTSTMNT03_3221117,6,TheShy
ESPORTSTMNT03_3221117,7,Weiwei
ESPORTSTMNT03_3221117,8,Xiaohu
ESPORTSTMNT03_3221117,9,Light
ESPORTSTMNT03_3221117,10,Crisp
ESPORTSTMNT03_3221130,1,369
ESPORTSTMNT03_3221130,2,Kanavi
ESPORTSTMNT03_3221130,3,Knight
ESPORTSTMNT03_3221130,4,Ruler
ESPORTSTMNT03_3221130,5,MISSING
ESPORTSTMNT03_3221130,6,Bin
ESPORTSTMNT03_3221130,7,Xun
ESPORTSTMNT03_3221130,8,Yagao
ESPORTSTMNT03_3221130,9,Elk
ESPORTSTMNT03_3221130,10,ON
ESPORTSTMNT03_3221271,1,Zika
ESPORTSTMNT03_3221271,2,Tarzan
ESPORTSTMNT03_3221271,3,Scout
ESPORTSTMNT03_3221271,4,GALA
ESPORTSTMNT03_3221271,5,Hang
ESPORTSTMNT03_3221271,6,369
ESPORTSTMNT03_3221271,7,Kanavi
ESPORTSTMNT03_3221271,8,Knight
ESPORTSTMNT03_3221271,9,Ruler
ESPORTSTMNT03_3221271,10,MISSING
ESPORTSTMNT03_3221276,1,BrokenBlade
ESPORTSTMNT03_3221276,2,Yike
ESPORTSTMNT03_3221276,3,Caps
ESPORTSTMNT03_3221276,4,Hans Sama
ESPORTSTMNT03_3221276,5,Mikyx
ESPORTSTMNT03_3221276,6,Doran
ESPORTSTMNT03_3221276,7,Peanut
ESPORTSTMNT03_3221276,8,Chovy
ESPORTSTMNT03_3221276,9,Peyz
ESPORTSTMNT03_3221276,10,Delight
ESPORTSTMNT03_3221373,1,Zeus
ESPORTSTMNT03_3221373,2,Oner
ESPORTSTMNT03_3221373,3,Faker
ESPORTSTMNT03_3221373,4,Gumayusi
ESPORTSTMNT03_3221373,5,Keria
ESPORTSTMNT03_3221373,6,Fudge
ESPORTSTMNT03_3221373,7,Blaber
ESPORTSTMNT03_3221373,8,EMENES
ESPORTSTMNT03_3221373,9,Berserker
ESPORTSTMNT03_3221373,10,Zven
ESPORTSTMNT03_3221490,1,Kiaya
ESPORTSTMNT03_3221490,2,Levi
ESPORTSTMNT03_3221490,3,Kati
ESPORTSTMNT03_3221490,4,Slayder
ESPORTSTMNT03_3221490,5,Palette
ESPORTSTMNT03_3221490,6,Summit
ESPORTSTMNT03_3221490,7,Pyosik
ESPORTSTMNT03_3221490,8,APA
ESPORTSTMNT03_3221490,9,Yeon
ESPORTSTMNT03_3221490,10,CoreJJ
ESPORTSTMNT03_3221871,1,Fudge
ESPORTSTMNT03_3221871,2,Blaber
ESPORTSTMNT03_3221871,3,EMENES
ESPORTSTMNT03_3221871,4,Berserker
ESPORTSTMNT03_3221871,5,Zven
ESPORTSTMNT03_3221871,6,Oscarinin
ESPORTSTMNT03_3221871,7,Razork
ESPORTSTMNT03_3221871,8,Humanoid
ESPORTSTMNT03_3221871,9,Noah
ESPORTSTMNT03_3221871,10,Trymbi
ESPORTSTMNT03_3221880,1,Oscarinin
ESPORTSTMNT03_3221880,2,Razork
ESPORTSTMNT03_3221880,3,Humanoid
ESPORTSTMNT03_3221880,4,Noah
ESPORTSTMNT03_3221880,5,Trymbi
ESPORTSTMNT03_3221880,6,Fudge
ESPORTSTMNT03_3221880,7,Blaber
ESPORTSTMNT03_3221880,8,EMENES
ESPORTSTMNT03_3221880,9,Berserker
ESPORTSTMNT03_3221880,10,Zven
ESPORTSTMNT03_3222000,1,Kiin
ESPORTSTMNT03_3222000,2,Cuzz
ESPORTSTMNT03_3222000,3,Bdd
ESPORTSTMNT03_3222000,4,Aiming
ESPORTSTMNT03_3222000,5,Lehends
ESPORTSTMNT03_3222000,6,Zika
ESPORTSTMNT03_3222000,7,Tarzan
ESPORTSTMNT03_3222000,8,Scout
ESPORTSTMNT03_3222000,9,GALA
ESPORTSTMNT03_3222000,10,Hang
ESPORTSTMNT03_3222049,1,Canna
ESPORTSTMNT03_3222049,2,Canyon
ESPORTSTMNT03_3222049,3,ShowMaker
ESPORTSTMNT03_3222049,4,Deft
ESPORTSTMNT03_3222049,5,Kellin
ESPORTSTMNT03_3222049,6,Kiaya
ESPORTSTMNT03_3222049,7,Levi
ESPORTSTMNT03_3222049,8,Kati
ESPORTSTMNT03_3222049,9,Slayder
ESPORTSTMNT03_3222049,10,Palette
ESPORTSTMNT03_3222348,1,Canna
ESPORTSTMNT03_3222348,2,Canyon
ESPORTSTMNT03_3222348,3,ShowMaker
ESPORTSTMNT03_3222348,4,Deft
ESPORTSTMNT03_3222348,5,Kellin
ESPORTSTMNT03_3222348,6,Kiin
ESPORTSTMNT03_3222348,7,Cuzz
ESPORTSTMNT03_3222348,8,Bdd
ESPORTSTMNT03_3222348,9,Aiming
ESPORTSTMNT03_3222348,10,Lehends
ESPORTSTMNT03_3222743,1,Dhokla
ESPORTSTMNT03_3222743,2,Contractz
ESPORTSTMNT03_3222743,3,Palafox
ESPORTSTMNT03_3222743,4,FBI
ESPORTSTMNT03_3222743,5,IgNar
ESPORTSTMNT03_3222743,6,TheShy
ESPORTSTMNT03_3222743,7,Weiwei
ESPORTSTMNT03_3222743,8,Xiaohu
ESPORTSTMNT03_3222743,9,Light
ESPORTSTMNT03_3222743,10,Crisp
ESPORTSTMNT03_3222767,1,Dhokla
ESPORTSTMNT03_3222767,2,Contractz
ESPORTSTMNT03_3222767,3,Palafox
ESPORTSTMNT03_3222767,4,FBI
ESPORTSTMNT03_3222767,5,IgNar
ESPORTSTMNT03_3222767,6,TheShy
ESPORTSTMNT03_3222767,7,Weiwei
ESPORTSTMNT03_3222767,8,Xiaohu
ESPORTSTMNT03_3222767,9,Light
ESPORTSTMNT03_3222767,10,Crisp
ESPORTSTMNT03_3222932,1,Bin
ESPORTSTMNT03_3222932,2,Xun
ESPORTSTMNT03_3222932,3,Yagao
ESPORTSTMNT03_3222932,4,Elk
ESPORTSTMNT03_3222932,5,ON
ESPORTSTMNT03_3222932,6,Doran
ESPORTSTMNT03_3222932,7,Peanut
ESPORTSTMNT03_3222932,8,Chovy
ESPORTSTMNT03_3222932,9,Peyz
ESPORTSTMNT03_3222932,10,Delight
ESPORTSTMNT03_3222943,1,Bin
ESPORTSTMNT03_3222943,2,Xun
ESPORTSTMNT03_3222943,3,Yagao
ESPORTSTMNT03_3222943,4,Elk
ESPORTSTMNT03_3222943,5,ON
ESPORTSTMNT03_3222943,6,Doran
ESPORTSTMNT03_3222943,7,Peanut
ESPORTSTMNT03_3222943,8,Chovy
ESPORTSTMNT03_3222943,9,Peyz
ESPORTSTMNT03_3222943,10,Delight
ESPORTSTMNT03_3223036,1,Kiaya
ESPORTSTMNT03_3223036,2,Levi
ESPORTSTMNT03_3223036,3,Kati
ESPORTSTMNT03_3223036,4,Slayder
ESPORTSTMNT03_3223036,5,Palette
ESPORTSTMNT03_3223036,6,Canna
ESPORTSTMNT03_3223036,7,Canyon
ESPORTSTMNT03_3223036,8,ShowMaker
ESPORTSTMNT03_3223036,9,Deft
ESPORTSTMNT03_3223036,10,Kellin
ESPORTSTMNT03_3223037,1,Kiin
ESPORTSTMNT03_3223037,2,Cuzz
ESPORTSTMNT03_3223037,3,Bdd
ESPORTSTMNT03_3223037,4,Aiming
ESPORTSTMNT03_3223037,5,Lehends
ESPORTSTMNT03_3223037,6,Zika
ESPORTSTMNT03_3223037,7,Tarzan
ESPORTSTMNT03_3223037,8,Scout
ESPORTSTMNT03_3223037,9,GALA
ESPORTSTMNT03_3223037,10,Hang
ESPORTSTMNT03_3223190,1,Dhokla
ESPORTSTMNT03_3223190,2,Contractz
ESPORTSTMNT03_3223190,3,Palafox
ESPORTSTMNT03_3223190,4,FBI
ESPORTSTMNT03_3223190,5,IgNar
ESPORTSTMNT03_3223190,6,BrokenBlade
ESPORTSTMNT03_3223190,7,Yike
ESPORTSTMNT03_3223190,8,Caps
ESPORTSTMNT03_3223190,9,Hans Sama
ESPORTSTMNT03_3223190,10,Mikyx
ESPORTSTMNT03_3223206,1,Zeus
ESPORTSTMNT03_3223206,2,Oner
ESPORTSTMNT03_3223206,3,Faker
ESPORTSTMNT03_3223206,4,Gumayusi
ESPORTSTMNT03_3223206,5,Keria
ESPORTSTMNT03_3223206,6,Bin
ESPORTSTMNT03_3223206,7,Xun
ESPORTSTMNT03_3223206,8,Yagao
ESPORTSTMNT03_3223206,9,Elk
ESPORTSTMNT03_3223206,10,ON
ESPORTSTMNT03_3223353,1,BrokenBlade
ESPORTSTMNT03_3223353,2,Yike
ESPORTSTMNT03_3223353,3,Caps
ESPORTSTMNT03_3223353,4,Hans Sama
ESPORTSTMNT03_3223353,5,Mikyx
ESPORTSTMNT03_3223353,6,Bin
ESPORTSTMNT03_3223353,7,Xun
ESPORTSTMNT03_3223353,8,Yagao
ESPORTSTMNT03_3223353,9,Elk
ESPORTSTMNT03_3223353,10,ON
ESPORTSTMNT03_3223364,1,BrokenBlade
ESPORTSTMNT03_3223364,2,Yike
ESPORTSTMNT03_3223364,3,Caps
ESPORTSTMNT03_3223364,4,Hans Sama
ESPORTSTMNT03_3223364,5,Mikyx
ESPORTSTMNT03_3223364,6,Bin
ESPORTSTMNT03_3223364,7,Xun
ESPORTSTMNT03_3223364,8,Yagao
ESPORTSTMNT03_3223364,9,Elk
ESPORTSTMNT03_3223364,10,ON
ESPORTSTMNT03_3224008,1,Zika
ESPORTSTMNT03_3224008,2,Tarzan
ESPORTSTMNT03_3224008,3,Scout
ESPORTSTMNT03_3224008,4,GALA
ESPORTSTMNT03_3224008,5,Hang
ESPORTSTMNT03_3224008,6,Kiin
ESPORTSTMNT03_3224008,7,Cuzz
ESPORTSTMNT03_3224008,8,Bdd
ESPORTSTMNT03_3224008,9,Aiming
ESPORTSTMNT03_3224008,10,Lehends
ESPORTSTMNT03_3224155,1,BrokenBlade
ESPORTSTMNT03_3224155,2,Yike
ESPORTSTMNT03_3224155,3,Caps
ESPORTSTMNT03_3224155,4,Hans Sama
ESPORTSTMNT03_3224155,5,Mikyx
ESPORTSTMNT03_3224155,6,Dhokla
ESPORTSTMNT03_3224155,7,Contractz
ESPORTSTMNT03_3224155,8,Palafox
ESPORTSTMNT03_3224155,9,FBI
ESPORTSTMNT03_3224155,10,IgNar
ESPORTSTMNT03_3224164,1,Bin
ESPORTSTMNT03_3224164,2,Xun
ESPORTSTMNT03_3224164,3,Yagao
ESPORTSTMNT03_3224164,4,Elk
ESPORTSTMNT03_3224164,5,ON
ESPORTSTMNT03_3224164,6,Zeus
ESPORTSTMNT03_3224164,7,Oner
ESPORTSTMNT03_3224164,8,Faker
ESPORTSTMNT03_3224164,9,Gumayusi
ESPORTSTMNT03_3224164,10,Keria
ESPORTSTMNT03_3224254,1,Kiin
ESPORTSTMNT03_3224254,2,Cuzz
ESPORTSTMNT03_3224254,3,Bdd
ESPORTSTMNT03_3224254,4,Aiming
ESPORTSTMNT03_3224254,5,Lehends
ESPORTSTMNT03_3224254,6,Canna
ESPORTSTMNT03_3224254,7,Canyon
ESPORTSTMNT03_3224254,8,ShowMaker
ESPORTSTMNT03_3224254,9,Deft
ESPORTSTMNT03_3224254,10,Kellin
ESPORTSTMNT03_3224291,1,Oscarinin
ESPORTSTMNT03_3224291,2,Razork
ESPORTSTMNT03_3224291,3,Humanoid
ESPORTSTMNT03_3224291,4,Noah
ESPORTSTMNT03_3224291,5,Trymbi
ESPORTSTMNT03_3224291,6,TheShy
ESPORTSTMNT03_3224291,7,Weiwei
ESPORTSTMNT03_3224291,8,Xiaohu
ESPORTSTMNT03_3224291,9,Light
ESPORTSTMNT03_3224291,10,Crisp
ESPORTSTMNT03_3224306,1,TheShy
ESPORTSTMNT03_3224306,2,Weiwei
ESPORTSTMNT03_3224306,3,Xiaohu
ESPORTSTMNT03_3224306,4,Light
ESPORTSTMNT03_3224306,5,Crisp
ESPORTSTMNT03_3224306,6,Oscarinin
ESPORTSTMNT03_3224306,7,Razork
ESPORTSTMNT03_3224306,8,Humanoid
ESPORTSTMNT03_3224306,9,Noah
ESPORTSTMNT03_3224306,10,Trymbi
ESPORTSTMNT03_3224309,1,Oscarinin
ESPORTSTMNT03_3224309,2,Razork
ESPORTSTMNT03_3224309,3,Humanoid
ESPORTSTMNT03_3224309,4,Noah
ESPORTSTMNT03_3224309,5,Trymbi
ESPORTSTMNT03_3224309,6,TheShy
ESPORTSTMNT03_3224309,7,Weiwei
ESPORTSTMNT03_3224309,8,Xiaohu
ESPORTSTMNT03_3224309,9,Light
ESPORTSTMNT03_3224309,10,Crisp
ESPORTSTMNT03_3224326,1,Bin
ESPORTSTMNT03_3224326,2,Xun
ESPORTSTMNT03_3224326,3,Yagao
ESPORTSTMNT03_3224326,4,Elk
ESPORTSTMNT03_3224326,5,ON
ESPORTSTMNT03_3224326,6,BrokenBlade
ESPORTSTMNT03_3224326,7,Yike
ESPORTSTMNT03_3224326,8,Caps
ESPORTSTMNT03_3224326,9,Hans Sama
ESPORTSTMNT03_3224326,10,Mikyx
ESPORTSTMNT03_3224688,1,Dhokla
ESPORTSTMNT03_3224688,2,Contractz
ESPORTSTMNT03_3224688,3,Palafox
ESPORTSTMNT03_3224688,4,FBI
ESPORTSTMNT03_3224688,5,IgNar
ESPORTSTMNT03_3224688,6,TheShy
ESPORTSTMNT03_3224688,7,Weiwei
ESPORTSTMNT03_3224688,8,Xiaohu
ESPORTSTMNT03_3224688,9,Light
ESPORTSTMNT03_3224688,10,Crisp
ESPORTSTMNT03_3225383,1,Doran
ESPORTSTMNT03_3225383,2,Peanut
ESPORTSTMNT03_3225383,3,Chovy
ESPORTSTMNT03_3225383,4,Peyz
ESPORTSTMNT03_3225383,5,Delight
ESPORTSTMNT03_3225383,6,Bin
ESPORTSTMNT03_3225383,7,Xun
ESPORTSTMNT03_3225383,8,Yagao
ESPORTSTMNT03_3225383,9,Elk
ESPORTSTMNT03_3225383,10,ON
ESPORTSTMNT03_3225421,1,Bin
ESPORTSTMNT03_3225421,2,Xun
ESPORTSTMNT03_3225421,3,Yagao
ESPORTSTMNT03_3225421,4,Elk
ESPORTSTMNT03_3225421,5,ON
ESPORTSTMNT03_3225421,6,Doran
ESPORTSTMNT03_3225421,7,Peanut
ESPORTSTMNT03_3225421,8,Chovy
ESPORTSTMNT03_3225421,9,Peyz
ESPORTSTMNT03_3225421,10,Delight
ESPORTSTMNT03_3225426,1,Doran
ESPORTSTMNT03_3225426,2,Peanut
ESPORTSTMNT03_3225426,3,Chovy
ESPORTSTMNT03_3225426,4,Peyz
ESPORTSTMNT03_3225426,5,Delight
ESPORTSTMNT03_3225426,6,Bin
ESPORTSTMNT03_3225426,7,Xun
ESPORTSTMNT03_3225426,8,Yagao
ESPORTSTMNT03_3225426,9,Elk
ESPORTSTMNT03_3225426,10,ON
ESPORTSTMNT03_3225556,1,369
ESPORTSTMNT03_3225556,2,Kanavi
ESPORTSTMNT03_3225556,3,Knight
ESPORTSTMNT03_3225556,4,Ruler
ESPORTSTMNT03_3225556,5,MISSING
ESPORTSTMNT03_3225556,6,Kiin
ESPORTSTMNT03_3225556,7,Cuzz
ESPORTSTMNT03_3225556,8,Bdd
ESPORTSTMNT03_3225556,9,Aiming
ESPORTSTMNT03_3225556,10,Lehends
ESPORTSTMNT03_3225580,1,Kiin
ESPORTSTMNT03_3225580,2,Cuzz
ESPORTSTMNT03_3225580,3,Bdd
ESPORTSTMNT03_3225580,4,Aiming
ESPORTSTMNT03_3225580,5,Lehends
ESPORTSTMNT03_3225580,6,369
ESPORTSTMNT03_3225580,7,Kanavi
ESPORTSTMNT03_3225580,8,Knight
ESPORTSTMNT03_3225580,9,Ruler
ESPORTSTMNT03_3225580,10,MISSING
ESPORTSTMNT03_3225718,1,Zika
ESPORTSTMNT03_3225718,2,Tarzan
ESPORTSTMNT03_3225718,3,Scout
ESPORTSTMNT03_3225718,4,GALA
ESPORTSTMNT03_3225718,5,Hang
ESPORTSTMNT03_3225718,6,Zeus
ESPORTSTMNT03_3225718,7,Oner
ESPORTSTMNT03_3225718,8,Faker
ESPORTSTMNT03_3225718,9,Gumayusi
ESPORTSTMNT03_3225718,10,Keria
ESPORTSTMNT03_3225986,1,TheShy
ESPORTSTMNT03_3225986,2,Weiwei
ESPORTSTMNT03_3225986,3,Xiaohu
ESPORTSTMNT03_3225986,4,Light
ESPORTSTMNT03_3225986,5,Crisp
ESPORTSTMNT03_3225986,6,Bin
ESPORTSTMNT03_3225986,7,Xun
ESPORTSTMNT03_3225986,8,Yagao
ESPORTSTMNT03_3225986,9,Elk
ESPORTSTMNT03_3225986,10,ON
ESPORTSTMNT03_3226069,1,Kiin
ESPORTSTMNT03_3226069,2,Cuzz
ESPORTSTMNT03_3226069,3,Bdd
ESPORTSTMNT03_3226069,4,Aiming
ESPORTSTMNT03_3226069,5,Lehends
ESPORTSTMNT03_3226069,6,369
ESPORTSTMNT03_3226069,7,Kanavi
ESPORTSTMNT03_3226069,8,Knight
ESPORTSTMNT03_3226069,9,Ruler
ESPORTSTMNT03_3226069,10,MISSING
ESPORTSTMNT03_3226221,1,Zika
ESPORTSTMNT03_3226221,2,Tarzan
ESPORTSTMNT03_3226221,3,Scout
ESPORTSTMNT03_3226221,4,GALA
ESPORTSTMNT03_3226221,5,Hang
ESPORTSTMNT03_3226221,6,Zeus
ESPORTSTMNT03_3226221,7,Oner
ESPORTSTMNT03_3226221,8,Faker
ESPORTSTMNT03_3226221,9,Gumayusi
ESPORTSTMNT03_3226221,10,Keria
ESPORTSTMNT03_3226447,1,TheShy
ESPORTSTMNT03_3226447,2,Weiwei
ESPORTSTMNT03_3226447,3,Xiaohu
ESPORTSTMNT03_3226447,4,Light
ESPORTSTMNT03_3226447,5,Crisp
ESPORTSTMNT03_3226447,6,Bin
ESPORTSTMNT03_3226447,7,Xun
ESPORTSTMNT03_3226447,8,Yagao
ESPORTSTMNT03_3226447,9,Elk
ESPORTSTMNT03_3226447,10,ON
ESPORTSTMNT03_3226463,1,TheShy
ESPORTSTMNT03_3226463,2,Weiwei
ESPORTSTMNT03_3226463,3,Xiaohu
ESPORTSTMNT03_3226463,4,Light
ESPORTSTMNT03_3226463,5,Crisp
ESPORTSTMNT03_3226463,6,Bin
ESPORTSTMNT03_3226463,7,Xun
ESPORTSTMNT03_3226463,8,Yagao
ESPORTSTMNT03_3226463,9,Elk
ESPORTSTMNT03_3226463,10,ON
ESPORTSTMNT03_3227010,1,369
ESPORTSTMNT03_3227010,2,Kanavi
ESPORTSTMNT03_3227010,3,Knight
ESPORTSTMNT03_3227010,4,Ruler
ESPORTSTMNT03_3227010,5,MISSING
ESPORTSTMNT03_3227010,6,Kiin
ESPORTSTMNT03_3227010,7,Cuzz
ESPORTSTMNT03_3227010,8,Bdd
ESPORTSTMNT03_3227010,9,Aiming
ESPORTSTMNT03_3227010,10,Lehends
ESPORTSTMNT03_3227177,1,Zika
ESPORTSTMNT03_3227177,2,Tarzan
ESPORTSTMNT03_3227177,3,Scout
ESPORTSTMNT03_3227177,4,GALA
ESPORTSTMNT03_3227177,5,Hang
ESPORTSTMNT03_3227177,6,Zeus
ESPORTSTMNT03_3227177,7,Oner
ESPORTSTMNT03_3227177,8,Faker
ESPORTSTMNT03_3227177,9,Gumayusi
ESPORTSTMNT03_3227177,10,Keria
ESPORTSTMNT03_3227417,1,Bin
ESPORTSTMNT03_3227417,2,Xun
ESPORTSTMNT03_3227417,3,Yagao
ESPORTSTMNT03_3227417,4,Elk
ESPORTSTMNT03_3227417,5,ON
ESPORTSTMNT03_3227417,6,TheShy
ESPORTSTMNT03_3227417,7,Weiwei
ESPORTSTMNT03_3227417,8,Xiaohu
ESPORTSTMNT03_3227417,9,Light
ESPORTSTMNT03_3227417,10,Crisp
ESPORTSTMNT03_3227424,1,Bin
ESPORTSTMNT03_3227424,2,Xun
ESPORTSTMNT03_3227424,3,Yagao
ESPORTSTMNT03_3227424,4,Elk
ESPORTSTMNT03_3227424,5,ON
ESPORTSTMNT03_3227424,6,TheShy
ESPORTSTMNT03_3227424,7,Weiwei
ESPORTSTMNT03_3227424,8,Xiaohu
ESPORTSTMNT03_3227424,9,Light
ESPORTSTMNT03_3227424,10,Crisp
ESPORTSTMNT03_3227454,1,369
ESPORTSTMNT03_3227454,2,Kanavi
ESPORTSTMNT03_3227454,3,Knight
ESPORTSTMNT03_3227454,4,Ruler
ESPORTSTMNT03_3227454,5,MISSING
ESPORTSTMNT03_3227454,6,Zeus
ESPORTSTMNT03_3227454,7,Oner
ESPORTSTMNT03_3227454,8,Faker
ESPORTSTMNT03_3227454,9,Gumayusi
ESPORTSTMNT03_3227454,10,Keria
ESPORTSTMNT03_3227455,1,Zeus
ESPORTSTMNT03_3227455,2,Oner
ESPORTSTMNT03_3227455,3,Faker
ESPORTSTMNT03_3227455,4,Gumayusi
ESPORTSTMNT03_3227455,5,Keria
ESPORTSTMNT03_3227455,6,369
ESPORTSTMNT03_3227455,7,Kanavi
ESPORTSTMNT03_3227455,8,Knight
ESPORTSTMNT03_3227455,9,Ruler
ESPORTSTMNT03_3227455,10,MISSING
ESPORTSTMNT03_3227846,1,TheShy
ESPORTSTMNT03_3227846,2,Weiwei
ESPORTSTMNT03_3227846,3,Xiaohu
ESPORTSTMNT03_3227846,4,Light
ESPORTSTMNT03_3227846,5,Crisp
ESPORTSTMNT03_3227846,6,Zeus
ESPORTSTMNT03_3227846,7,Oner
ESPORTSTMNT03_3227846,8,Faker
ESPORTSTMNT03_3227846,9,Gumayusi
ESPORTSTMNT03_3227846,10,Keria
ESPORTSTMNT03_3227847,1,TheShy
ESPORTSTMNT03_3227847,2,Weiwei
ESPORTSTMNT03_3227847,3,Xiaohu
ESPORTSTMNT03_3227847,4,Light
ESPORTSTMNT03_3227847,5,Crisp
ESPORTSTMNT03_3227847,6,Zeus
ESPORTSTMNT03_3227847,7,Oner
ESPORTSTMNT03_3227847,8,Faker
ESPORTSTMNT03_3227847,9,Gumayusi
ESPORTSTMNT03_3227847,10,Keria
ESPORTSTMNT03_3228010,1,Zeus
ESPORTSTMNT03_3228010,2,Oner
ESPORTSTMNT03_3228010,3,Faker
ESPORTSTMNT03_3228010,4,Gumayusi
ESPORTSTMNT03_3228010,5,Keria
ESPORTSTMNT03_3228010,6,369
ESPORTSTMNT03_3228010,7,Kanavi
ESPORTSTMNT03_3228010,8,Knight
ESPORTSTMNT03_3228010,9,Ruler
ESPORTSTMNT03_3228010,10,MISSING
ESPORTSTMNT03_3228025,1,369
ESPORTSTMNT03_3228025,2,Kanavi
ESPORTSTMNT03_3228025,3,Knight
ESPORTSTMNT03_3228025,4,Ruler
ESPORTSTMNT03_3228025,5,MISSING
ESPORTSTMNT03_3228025,6,Zeus
ESPORTSTMNT03_3228025,7,Oner
ESPORTSTMNT03_3228025,8,Faker
ESPORTSTMNT03_3228025,9,Gumayusi
ESPORTSTMNT03_3228025,10,Keria
ESPORTSTMNT03_3228396,1,TheShy
ESPORTSTMNT03_3228396,2,Weiwei
ESPORTSTMNT03_3228396,3,Xiaohu
ESPORTSTMNT03_3228396,4,Light
ESPORTSTMNT03_3228396,5,Crisp
ESPORTSTMNT03_3228396,6,Zeus
ESPORTSTMNT03_3228396,7,Oner
ESPORTSTMNT03_3228396,8,Faker
ESPORTSTMNT03_3228396,9,Gumayusi
ESPORTSTMNT03_3228396,10,Keria
ESPORTSTMNT04_2472164,1,Nuguri
ESPORTSTMNT04_2472164,2,Canyon
ESPORTSTMNT04_2472164,3,ShowMaker
ESPORTSTMNT04_2472164,4,deokdam
ESPORTSTMNT04_2472164,5,Kellin
ESPORTSTMNT04_2472164,6,Dove
ESPORTSTMNT04_2472164,7,Croco
ESPORTSTMNT04_2472164,8,Clozer
ESPORTSTMNT04_2472164,9,Prince
ESPORTSTMNT04_2472164,10,Kael
ESPORTSTMNT04_2472168,1,Dove
ESPORTSTMNT04_2472168,2,Croco
ESPORTSTMNT04_2472168,3,Clozer
ESPORTSTMNT04_2472168,4,Prince
ESPORTSTMNT04_2472168,5,Kael
ESPORTSTMNT04_2472168,6,Burdol
ESPORTSTMNT04_2472168,7,Canyon
ESPORTSTMNT04_2472168,8,ShowMaker
ESPORTSTMNT04_2472168,9,deokdam
ESPORTSTMNT04_2472168,10,Kellin
ESPORTSTMNT04_2472169,1,Nuguri
ESPORTSTMNT04_2472169,2,Canyon
ESPORTSTMNT04_2472169,3,ShowMaker
ESPORTSTMNT04_2472169,4,deokdam
ESPORTSTMNT04_2472169,5,Kellin
ESPORTSTMNT04_2472169,6,Dove
ESPORTSTMNT04_2472169,7,Croco
ESPORTSTMNT04_2472169,8,Clozer
ESPORTSTMNT04_2472169,9,Prince
ESPORTSTMNT04_2472169,10,Kael
ESPORTSTMNT04_2472170,1,Dove
ESPORTSTMNT04_2472170,2,Croco
ESPORTSTMNT04_2472170,3,Clozer
ESPORTSTMNT04_2472170,4,Prince
ESPORTSTMNT04_2472170,5,Kael
ESPORTSTMNT04_2472170,6,Nuguri
ESPORTSTMNT04_2472170,7,Canyon
ESPORTSTMNT04_2472170,8,ShowMaker
ESPORTSTMNT04_2472170,9,deokdam
ESPORTSTMNT04_2472170,10,Kellin
ESPORTSTMNT04_2472175,1,Rascal
ESPORTSTMNT04_2472175,2,Cuzz
ESPORTSTMNT04_2472175,3,VicLa
ESPORTSTMNT04_2472175,4,Aiming
ESPORTSTMNT04_2472175,5,Life
ESPORTSTMNT04_2472175,6,Kingen
ESPORTSTMNT04_2472175,7,Pyosik
ESPORTSTMNT04_2472175,8,Zeka
ESPORTSTMNT04_2472175,9,Deft
ESPORTSTMNT04_2472175,10,BeryL
ESPORTSTMNT04_2472185,1,Kingen
ESPORTSTMNT04_2472185,2,Pyosik
ESPORTSTMNT04_2472185,3,Zeka
ESPORTSTMNT04_2472185,4,Deft
ESPORTSTMNT04_2472185,5,BeryL
ESPORTSTMNT04_2472185,6,Rascal
ESPORTSTMNT04_2472185,7,Cuzz
ESPORTSTMNT04_2472185,8,VicLa
ESPORTSTMNT04_2472185,9,Aiming
ESPORTSTMNT04_2472185,10,Life
ESPORTSTMNT04_2472186,1,Kingen
ESPORTSTMNT04_2472186,2,Pyosik
ESPORTSTMNT04_2472186,3,Zeka
ESPORTSTMNT04_2472186,4,Deft
ESPORTSTMNT04_2472186,5,BeryL
ESPORTSTMNT04_2472186,6,Rascal
ESPORTSTMNT04_2472186,7,Cuzz
ESPORTSTMNT04_2472186,8,VicLa
ESPORTSTMNT04_2472186,9,Aiming
ESPORTSTMNT04_2472186,10,Life
ESPORTSTMNT04_2472189,1,Kingen
ESPORTSTMNT04_2472189,2,Juhan
